Time,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2021-03-18,120.53,244.42,151.3995,142.58,256.06,230.68,209.48,48.8,104.12,192.28,348.0,283.16,202.8491,130.06,160.47,157.65,50.57,222.9,159.1667,77.27,230.72,143.17,12.7225,128.7,236.71,156.83,362.05,220.66,56.31,43.3367
2021-03-19,119.99,245.94,153.748,140.71,255.82,225.29,212.2,48.98,103.38,191.14,344.2,289.1,200.8585,128.9,160.04,155.14,50.81,222.44,157.2583,77.51,230.35,137.49,12.8458,128.01,235.4167,149.3,365.58,206.9,56.24,43.9133
2021-03-22,123.39,249.69,155.5435,139.95,251.23,226.02,215.17,50.3,102.54,192.86,339.33,288.94,200.1227,130.55,160.5,150.97,51.0,225.07,157.8917,77.51,235.99,138.27,13.1863,130.18,240.08,147.59,366.86,208.0,56.59,44.1233
2021-03-23,122.54,245.04,156.875,136.08,241.25,218.25,215.0,50.01,101.97,188.73,331.77,289.98,196.783,130.46,160.35,149.46,51.39,224.37,156.9417,76.27,237.58,137.12,13.0708,132.6,241.98,147.0,368.5,208.15,56.91,44.6467
2021-03-24,120.09,245.47,154.3535,138.42,239.24,221.23,209.53,49.65,104.7,184.72,328.65,292.75,200.2076,130.62,161.91,150.62,51.52,224.05,158.9083,76.24,235.46,133.16,12.643,132.56,241.3834,149.28,370.6,208.07,57.01,44.37
2021-03-25,120.59,246.25,152.313,142.28,247.19,224.25,205.44,50.51,105.07,186.91,330.55,297.18,201.7736,133.07,161.97,152.55,52.02,224.2,160.9167,76.07,232.34,128.64,12.5353,133.48,246.4034,152.78,371.09,207.97,57.38,44.67
2021-03-26,121.21,252.86,152.6015,143.73,244.87,229.5,209.09,52.57,107.48,185.92,327.39,303.81,206.1604,136.38,164.93,155.09,53.04,225.21,162.4,77.39,236.48,132.99,12.8393,135.45,253.0067,153.64,376.48,213.53,58.18,45.0433
2021-03-29,121.39,254.96,153.7865,142.37,250.52,230.22,210.77,52.52,106.92,184.85,325.73,302.2,206.4906,135.86,166.04,152.68,53.85,227.35,163.1167,78.3,235.24,133.49,12.9483,137.57,252.1033,153.85,379.06,214.51,58.83,45.5567
2021-03-30,119.9,249.75,152.7645,143.49,252.01,233.08,210.0,51.77,105.93,185.53,332.01,304.82,205.7453,134.72,165.01,154.48,53.15,224.98,162.2,76.96,231.85,132.95,12.8718,135.45,248.74,154.03,373.56,211.9,58.59,45.2467
2021-03-31,122.15,248.81,154.704,141.44,254.72,231.87,211.87,51.71,104.79,184.52,327.0,305.25,204.783,133.26,164.35,152.23,52.71,224.14,160.5667,77.09,235.77,132.89,13.3483,135.43,246.0034,150.4,372.07,211.73,58.15,45.2767
2021-04-01,123.0,249.17,158.05,144.57,252.96,232.74,218.72,51.98,105.75,188.97,327.64,307.75,204.5283,133.23,162.83,153.71,52.51,225.21,160.5833,77.09,242.35,132.53,13.8118,134.28,249.75,150.62,367.07,216.86,58.3,45.2067
2021-04-05,125.9,252.02,161.3365,146.06,259.36,233.71,220.29,52.41,104.51,188.5,323.54,315.4,206.8585,135.93,163.43,153.62,52.81,228.85,162.475,77.0,249.07,135.12,13.9875,136.45,255.9,152.03,370.18,219.04,58.87,46.4767
2021-04-06,126.21,249.1,161.191,146.15,255.17,230.64,221.09,52.025,103.58,189.73,327.06,313.78,206.783,134.22,163.39,152.54,53.19,231.91,162.3667,75.79,247.86,137.16,13.8615,136.5,258.95,151.75,364.37,218.65,59.11,46.7
2021-04-07,127.9,248.12,163.9695,147.13,252.58,230.41,220.79,51.77,104.19,187.56,326.55,312.47,206.1321,134.93,163.61,154.93,53.28,232.61,162.4583,76.12,249.9,136.54,14.1435,136.74,251.7,152.29,365.64,219.27,59.0,46.6
2021-04-08,130.36,246.88,164.965,147.04,254.95,230.48,224.45,51.91,103.02,187.32,331.14,314.43,207.4151,135.12,162.97,155.12,53.12,230.25,163.1,75.49,253.25,133.68,14.317,137.26,253.48,150.36,364.89,220.7,57.6,46.57
2021-04-09,132.995,248.95,168.61,147.78,252.36,230.75,231.28,52.09,102.92,187.89,330.81,319.23,214.1321,135.73,161.25,156.28,53.18,231.48,165.0,76.31,255.85,135.45,14.4,136.37,255.29,151.65,376.3,222.52,57.49,46.5933
2021-04-12,131.24,248.94,168.9695,147.57,249.52,230.93,228.76,51.57,101.78,186.49,331.84,320.79,215.6604,134.59,161.64,155.95,53.35,230.96,164.8583,76.22,255.91,136.64,15.209,136.92,257.6,151.84,376.28,221.47,57.54,46.6
2021-04-13,134.43,249.95,170.0,145.99,253.27,229.35,232.0,51.66,102.24,185.49,327.68,320.4,216.0377,131.18,159.48,154.09,53.09,231.32,163.725,76.43,258.49,133.54,15.6795,135.11,257.41,152.21,374.5,221.02,57.62,46.4567
2021-04-14,132.03,249.62,166.65,147.42,252.43,232.58,228.02,51.37,104.27,187.46,335.35,320.02,216.3962,132.63,159.92,151.21,53.08,230.31,163.9583,76.4,255.59,132.26,15.277,135.6,255.05,155.43,375.63,221.98,57.7,46.44
2021-04-15,134.5,255.13,168.9545,148.53,251.11,232.52,233.0,51.64,103.42,185.93,338.55,322.74,216.8302,132.58,160.39,152.17,53.33,231.28,164.5667,76.66,259.5,133.67,16.1373,137.24,257.14,154.36,390.01,226.28,57.7,46.72
2021-04-16,134.16,255.71,169.972,149.99,248.18,233.36,231.91,52.8,102.96,187.26,342.31,328.08,218.9717,133.59,162.24,153.3,53.68,233.08,165.4833,77.47,260.74,134.31,15.9125,137.25,266.92,155.95,391.01,226.41,58.28,46.87
2021-04-19,134.84,255.97,168.6005,148.54,244.15,232.39,230.5,52.85,103.26,187.43,343.09,326.85,217.8962,133.12,162.69,152.65,54.0,231.81,165.4917,77.66,258.74,132.57,15.3618,136.61,265.6,154.38,389.84,225.79,58.39,46.57
2021-04-20,133.11,259.14,166.7345,145.1,234.06,227.63,227.96,51.79,101.33,182.79,331.88,323.96,214.4623,138.16,166.48,149.27,54.17,233.01,165.25,78.57,258.26,127.11,15.1713,137.75,267.24,155.73,396.53,223.28,58.39,46.93
2021-04-21,133.5,258.78,168.101,147.18,235.92,232.46,230.56,51.93,102.73,183.11,335.27,325.95,217.4528,143.55,166.59,150.54,54.61,232.26,167.4,79.23,260.58,129.9,15.3605,136.85,270.96,157.38,398.81,227.45,58.14,47.0667
2021-04-22,131.94,255.05,165.452,147.16,234.33,228.89,231.35,51.5,100.95,182.76,330.85,321.46,216.283,141.28,165.18,147.37,54.44,232.96,167.4167,77.96,257.17,129.18,14.8503,134.63,269.73,155.87,396.54,227.57,57.28,46.5567
2021-04-23,134.32,257.03,167.044,144.33,238.38,230.11,233.51,51.91,101.55,183.02,339.35,323.89,211.7925,142.43,165.52,150.19,54.47,234.58,168.5,77.88,261.15,130.19,15.2653,133.94,273.92,157.84,400.31,230.0,57.3,46.6333
2021-04-26,134.72,255.52,170.45,150.34,241.44,230.56,235.46,51.64,101.52,184.27,343.52,319.99,208.9811,141.57,164.12,150.56,53.66,232.31,166.3583,77.53,261.55,131.6,15.478,131.26,269.54,155.73,395.86,230.34,56.94,45.97
2021-04-27,134.39,255.13,170.8715,150.36,242.47,230.34,234.21,51.37,102.7,184.64,346.63,320.59,210.3113,142.01,163.18,151.25,53.58,234.98,162.0417,77.36,261.97,132.11,15.3818,131.18,269.49,155.2,394.5,229.91,56.32,46.1267
2021-04-28,133.58,236.71,172.925,152.54,235.46,232.3,236.88,51.11,105.22,183.39,348.11,319.71,210.2547,143.0,161.98,152.23,53.59,232.41,163.275,77.09,254.56,130.71,15.2768,131.4,268.96,153.79,394.59,233.45,56.43,45.9633
2021-04-29,133.48,234.71,173.5655,154.63,235.94,227.47,234.36,51.46,106.9,185.33,352.97,325.34,211.2264,144.24,164.2,155.19,54.26,235.21,165.875,73.68,252.51,133.26,15.3248,132.51,273.44,155.7,401.55,236.86,57.32,46.5433
2021-04-30,131.46,239.64,173.371,153.35,234.31,228.11,230.32,50.91,103.07,186.02,348.45,323.67,210.4151,141.88,162.73,153.81,53.98,236.08,164.2833,74.5,252.18,132.62,15.0095,133.42,273.87,154.66,398.8,233.56,57.79,46.6367
2021-05-03,132.54,245.38,169.3245,154.8,235.19,228.17,223.76,51.17,105.53,185.51,350.16,330.27,210.566,144.75,165.21,153.36,54.48,235.56,165.5083,75.98,251.86,133.03,14.8367,135.0,277.91,156.59,405.9,232.61,57.92,47.3733
2021-05-04,127.85,247.36,165.5935,154.53,233.63,233.41,217.18,50.71,106.11,184.25,349.84,332.77,212.6698,145.75,167.77,155.48,54.14,233.86,166.15,75.99,247.79,131.55,14.3513,134.54,283.5,158.53,411.34,232.03,58.6,46.9067
2021-05-05,128.1,249.35,163.527,156.39,228.18,237.88,215.4,51.13,108.96,181.51,357.62,332.05,213.3868,145.22,167.07,157.52,54.0,235.04,167.8667,77.7,246.47,132.21,14.4585,133.46,283.28,159.29,412.5,229.21,58.69,46.8667
2021-05-06,129.74,251.3,165.3185,156.88,229.81,237.07,218.05,52.44,109.02,181.79,365.97,337.58,215.717,148.42,167.74,160.69,54.54,234.86,168.675,77.78,249.73,133.49,14.523,135.14,285.39,160.5,414.97,231.32,59.29,47.0167
2021-05-07,130.21,254.21,164.5805,158.98,235.47,240.99,216.5,53.43,110.02,184.84,370.89,339.25,215.8396,145.46,168.5,161.24,54.51,234.84,169.225,78.41,252.46,137.81,14.8123,135.15,287.23,160.81,417.65,232.12,58.72,46.7333
2021-05-10,126.85,252.62,159.5245,158.68,232.93,242.61,213.89,53.16,109.57,184.3,368.68,341.12,217.8679,146.17,170.27,161.22,54.91,237.11,172.775,78.17,247.18,136.4,14.2658,137.67,288.65,161.67,420.89,225.97,59.52,46.94
2021-05-11,125.91,252.3,161.1955,154.43,228.88,239.3,215.56,52.83,106.7,181.67,359.92,330.66,216.1887,144.22,168.88,158.54,54.32,233.86,169.7667,77.46,246.23,137.12,14.3063,136.99,285.84,156.69,411.7,225.48,58.54,46.5167
2021-05-12,122.77,250.83,157.597,152.3,220.78,237.32,210.54,51.6,107.37,177.85,354.4,317.0,207.5849,141.3,168.2,157.45,54.04,227.94,165.725,78.0,239.0,133.39,13.7585,135.54,279.84,153.75,405.37,220.63,58.41,45.3133
2021-05-13,124.97,252.07,158.0735,154.08,222.64,240.07,211.86,52.49,106.68,178.34,358.81,325.42,211.0189,144.17,169.96,161.5,54.51,229.77,169.5083,78.69,243.03,133.61,13.6653,137.72,285.81,157.76,408.56,223.74,58.81,46.08
2021-05-14,127.45,251.38,161.145,157.15,228.47,242.23,217.66,52.9,109.47,173.7,368.77,323.63,214.4906,144.68,170.22,164.01,54.73,231.72,170.3167,78.29,248.15,135.93,14.243,138.01,286.09,160.51,409.8,226.94,58.69,46.5067
2021-05-17,126.27,252.38,163.5195,156.86,227.98,244.79,215.06,52.94,110.81,170.08,369.25,320.01,213.651,145.11,170.39,164.67,54.64,231.68,170.925,79.87,245.18,136.41,14.1655,137.73,284.23,160.25,408.63,226.44,57.94,46.2967
2021-05-18,124.85,250.86,161.614,154.99,227.55,239.47,214.33,52.93,106.18,169.68,364.56,316.75,209.7359,143.91,170.45,162.35,54.34,231.93,169.1917,79.38,243.08,135.56,14.0158,136.32,283.17,157.29,410.38,225.57,57.18,47.3033
2021-05-19,124.69,248.63,161.59,154.73,224.42,236.87,221.34,52.47,103.2,169.27,358.38,314.45,208.7925,143.19,170.08,161.11,54.17,230.15,168.8333,79.36,243.12,132.96,14.0658,136.6,281.27,157.0,409.5,224.59,56.92,47.3067
2021-05-20,127.31,251.93,162.384,155.53,227.65,234.99,223.78,52.85,103.56,171.36,359.78,315.9,209.5566,143.88,171.07,160.83,54.65,232.18,168.0417,79.66,246.48,133.27,14.6125,138.0,282.59,158.81,408.64,226.44,56.79,47.4733
2021-05-21,125.43,251.01,160.154,156.87,234.82,237.24,222.58,52.43,104.12,172.4,366.26,315.77,210.566,144.74,170.96,162.66,54.62,231.24,168.2167,79.18,245.17,132.66,14.9918,138.0,283.13,159.08,411.63,226.77,56.91,47.25
2021-05-24,127.1,247.75,162.2495,158.64,237.44,239.05,226.99,53.39,105.6,174.31,368.29,314.84,212.2642,144.72,170.55,163.54,54.8,231.91,168.8417,79.03,250.78,134.06,15.612,137.96,284.97,158.73,410.95,229.32,56.98,47.2533
2021-05-25,126.9,242.0,162.9525,158.01,240.74,237.17,227.71,53.31,103.87,176.17,364.51,316.75,211.3585,143.79,170.08,161.85,54.79,232.14,168.0917,77.5,251.72,134.32,15.6478,138.43,285.59,156.55,413.05,229.02,56.48,47.4467
2021-05-26,126.85,238.55,163.258,158.58,241.37,237.71,229.68,52.91,104.12,176.47,367.4,317.33,211.5755,143.38,169.07,161.83,55.03,232.35,167.9833,77.23,251.49,136.89,15.7,138.12,285.64,157.14,413.21,227.07,56.36,47.39
2021-05-27,125.28,235.31,161.5055,159.74,250.7,241.28,225.83,52.92,103.01,179.04,371.37,318.77,218.1793,143.82,168.81,164.35,55.49,234.86,169.3667,75.92,249.31,136.56,15.488,134.98,285.77,159.35,412.7,226.86,56.29,47.23
2021-05-28,124.61,237.94,161.1535,160.13,247.02,241.08,238.1,52.9,103.79,178.65,372.02,318.91,217.8396,143.74,169.25,164.24,55.29,233.89,169.2,75.89,249.68,136.46,16.2445,134.85,283.53,159.7,411.92,227.3,56.49,47.3433
2021-06-01,124.28,233.58,160.9325,163.76,254.73,242.76,236.2,52.62,106.65,178.84,382.44,316.31,219.7642,144.19,165.53,166.05,55.28,233.24,169.3333,75.18,247.4,134.51,16.2645,132.88,282.84,160.89,406.72,226.63,56.38,47.22
2021-06-02,125.06,235.16,161.6995,164.12,255.62,243.46,234.62,52.96,108.08,177.0,383.44,313.23,217.6793,145.72,166.2,166.06,55.5,233.78,169.4083,75.87,247.3,134.17,16.7783,133.46,282.41,160.2,405.85,229.66,56.65,47.1167
2021-06-03,123.54,235.74,159.3505,164.52,250.32,243.84,230.84,53.33,107.59,176.24,388.72,311.43,216.2264,145.55,166.04,166.17,55.64,232.45,169.725,73.91,245.71,134.17,16.9698,135.85,282.57,161.0,407.96,228.11,56.98,47.2
2021-06-04,125.89,236.85,160.311,165.0,249.92,244.02,237.48,54.07,108.45,177.18,391.45,311.01,217.0283,147.42,165.97,166.44,56.24,233.38,171.7083,74.11,250.79,133.74,17.5783,135.95,283.2,160.0,405.64,230.14,57.3,47.2833
2021-06-07,125.9,237.19,159.9005,165.92,252.66,239.76,238.14,53.92,107.75,176.99,388.16,309.96,215.2736,148.02,164.84,165.66,56.04,231.69,169.775,72.8,253.81,133.95,17.619,136.42,280.81,157.76,400.25,231.32,57.2,46.9667
2021-06-08,126.74,236.82,163.2055,166.51,252.76,240.16,236.42,54.13,108.73,176.33,384.7,310.9,216.8019,149.07,163.39,165.0,55.65,232.64,169.6583,72.4,252.57,133.35,17.457,134.84,281.0,157.54,401.74,232.05,57.15,46.61
2021-06-09,127.13,239.52,164.0575,164.09,248.06,234.65,236.09,54.02,107.78,176.04,382.78,307.34,214.9151,150.67,165.59,162.94,55.48,231.47,168.95,74.04,253.59,131.84,17.3583,134.79,276.96,154.74,401.1,232.31,57.05,46.36
2021-06-10,126.11,244.64,167.4825,162.23,248.34,225.73,240.19,55.03,108.41,176.57,373.94,308.31,213.4434,150.54,167.08,160.4,55.91,234.59,169.275,76.14,257.24,130.98,17.425,135.79,277.86,154.02,401.49,233.95,57.34,46.6267
2021-06-11,127.35,242.77,167.3415,164.51,247.28,220.7,240.31,54.77,107.91,177.38,378.05,310.77,212.434,151.28,164.96,160.29,56.16,236.93,169.0083,76.27,257.89,131.94,17.8253,134.86,276.74,154.48,397.89,234.96,57.33,46.9167
2021-06-14,130.48,241.19,169.1935,163.81,245.14,219.01,246.26,54.17,107.97,178.18,372.92,309.32,210.5377,150.03,165.37,157.57,55.55,236.98,167.8,75.45,259.89,131.36,18.0188,134.91,273.76,153.25,399.16,234.08,57.18,46.8533
2021-06-15,129.64,239.85,169.1565,166.27,246.54,219.46,242.58,53.79,110.3,175.86,371.3,306.45,209.9057,149.36,164.49,155.18,55.41,236.35,167.175,75.7,258.36,130.29,17.7885,134.65,271.62,154.62,400.28,232.98,57.29,46.6667
2021-06-16,130.15,239.58,170.7625,164.68,242.27,217.16,242.39,53.47,109.67,174.66,371.0,302.78,206.5944,147.83,164.43,156.27,54.67,235.58,164.0917,76.61,257.38,130.4,17.8103,132.78,268.48,152.79,397.25,229.6,56.64,45.7167
2021-06-17,131.79,240.76,174.462,162.13,239.22,209.45,244.43,53.13,107.07,174.65,361.5,303.12,204.0472,145.6,165.22,151.76,54.95,233.88,162.6167,77.23,260.9,128.92,18.6573,133.99,269.23,148.87,397.35,232.15,56.53,45.9067
2021-06-18,130.46,238.68,174.345,158.17,237.35,208.86,242.78,52.07,103.03,172.42,348.83,302.61,200.4717,143.12,161.98,147.92,53.77,229.62,159.6667,76.61,259.43,128.41,18.6388,132.03,268.16,144.76,389.37,230.41,55.82,45.0567
2021-06-21,132.3,240.24,172.698,164.9,245.28,213.21,244.48,53.18,106.05,173.97,357.54,307.6,203.7736,146.65,163.84,150.43,54.36,232.9,162.675,76.75,262.63,130.08,18.4273,133.07,273.1,148.65,398.07,234.32,56.39,45.4667
2021-06-22,133.98,239.91,175.272,164.5,243.78,213.13,243.11,53.26,106.4,173.5,357.53,312.71,203.2925,146.36,163.62,150.21,54.56,233.88,162.6167,76.19,265.51,132.48,18.8868,133.12,273.46,148.3,398.69,235.93,56.37,45.6767
2021-06-23,133.7,238.71,175.191,166.02,243.57,213.79,241.84,52.76,106.27,175.33,361.05,311.67,202.5094,144.61,162.63,151.12,54.12,233.24,160.3,75.58,265.275,133.1,19.0572,132.93,271.37,147.9,395.56,234.68,56.07,45.32
2021-06-24,133.41,240.95,172.454,168.21,250.57,219.34,243.77,52.78,107.14,177.93,368.75,311.84,205.3679,145.44,163.37,152.51,54.39,233.33,161.05,76.36,266.69,133.6,19.2055,133.02,270.08,149.97,398.87,236.24,56.37,45.6367
2021-06-25,133.11,242.68,170.073,169.45,248.38,216.31,241.87,53.06,107.3,178.35,368.77,313.63,206.3585,146.84,164.21,154.05,54.32,232.42,162.2917,77.2,265.02,154.35,19.031,134.92,273.99,151.72,404.95,237.32,56.38,46.1767
2021-06-28,134.78,242.84,172.1945,164.78,239.96,216.27,244.57,52.96,103.99,176.57,368.71,314.28,204.5189,145.29,164.02,154.33,54.26,231.09,163.75,76.86,268.72,152.36,19.985,135.32,272.49,149.45,401.46,234.09,56.18,46.0333
2021-06-29,136.33,242.46,172.407,164.25,235.76,215.1,245.81,52.91,103.76,173.93,372.62,318.24,203.7264,145.55,164.03,154.14,53.86,230.37,163.3583,77.21,271.4,155.95,20.0268,134.4,272.78,149.52,398.1,235.95,55.84,45.7667
2021-06-30,136.96,243.75,172.008,165.23,239.56,217.63,244.27,53.0,104.74,175.77,379.53,318.89,206.934,146.59,164.74,155.54,54.11,230.99,165.525,77.77,270.9,154.49,20.0025,134.93,272.45,149.71,400.44,233.82,56.03,47.0067
2021-07-01,137.27,246.9,171.6485,166.94,239.73,216.71,244.98,53.44,106.21,177.26,374.99,321.54,208.1321,146.84,165.96,157.08,53.96,232.27,165.9083,77.99,271.6,158.0,20.212,135.24,275.34,151.83,404.89,235.15,56.29,46.44
2021-07-02,139.96,248.7,175.549,168.5,236.68,217.76,248.2,53.54,106.07,177.11,374.16,322.7,208.7925,140.02,168.98,156.03,54.18,233.63,166.575,78.6,277.65,159.74,20.487,135.9,275.22,151.23,409.36,238.63,56.44,46.7033
2021-07-06,142.02,243.65,183.787,169.56,236.14,213.52,250.25,52.98,103.99,173.69,369.86,319.26,206.1887,138.78,167.97,153.41,53.88,232.75,164.075,78.11,277.66,160.11,20.6985,135.98,273.5,150.84,410.26,239.6,56.41,46.6467
2021-07-07,144.57,243.22,184.829,170.98,231.78,214.69,248.44,53.26,102.93,172.82,367.67,323.48,208.2453,139.82,169.41,153.59,54.32,234.63,166.55,78.56,279.93,160.16,20.3718,137.0,277.41,152.19,411.66,240.0,56.53,46.57
2021-07-08,143.24,244.28,186.5705,167.5,236.77,212.11,245.8,53.26,102.6,172.8,358.94,318.54,206.9057,140.74,169.08,150.94,54.13,232.84,165.225,78.12,277.42,160.63,19.9028,136.98,273.09,148.52,409.95,236.61,55.68,46.53
2021-07-09,145.11,245.2,185.967,171.94,239.59,217.42,245.06,53.74,104.07,177.04,371.76,322.09,211.6415,141.52,169.75,155.77,54.46,235.68,167.5,77.99,277.94,161.0,20.0503,137.03,276.22,153.33,412.11,238.47,56.07,46.7667
2021-07-12,144.5,244.37,185.9275,173.6,238.29,218.58,242.91,53.23,104.28,184.38,380.5,321.74,212.283,140.92,169.48,158.0,54.48,235.61,166.65,77.55,277.32,161.82,20.5125,137.14,277.97,154.09,416.04,237.87,56.15,46.6833
2021-07-13,145.64,244.83,183.868,172.62,228.2,215.19,244.02,53.32,103.93,183.65,375.98,317.05,211.3962,140.28,169.27,155.65,55.02,236.17,166.3333,77.61,280.98,161.59,20.25,136.97,278.05,152.99,418.54,242.35,56.09,46.86
2021-07-14,149.15,244.7,184.084,172.52,224.45,211.64,242.43,54.09,101.97,183.42,374.4,319.22,214.8774,139.82,170.42,155.12,56.26,237.13,169.025,77.62,282.51,161.54,19.8415,137.98,276.93,154.53,414.74,245.99,56.32,47.1833
2021-07-15,148.48,246.63,181.56,172.85,222.76,211.41,237.58,53.65,101.3,184.15,373.35,322.71,219.6321,140.45,168.37,155.46,56.44,236.88,168.825,77.9,281.03,161.69,18.9663,139.16,279.12,155.58,420.05,248.55,56.55,47.22
2021-07-16,146.39,247.96,178.6815,170.01,217.74,207.95,238.43,53.7,98.62,179.31,364.8,321.54,217.2925,138.9,168.1,151.91,56.4,234.75,166.1417,78.02,280.75,159.85,18.161,140.51,282.41,156.39,419.7,248.12,56.46,47.1867
2021-07-19,142.45,246.73,177.4795,162.81,206.99,203.08,237.55,53.06,95.96,172.95,354.72,318.87,208.1698,137.92,166.88,146.97,55.73,229.26,164.6333,77.05,277.01,157.87,18.7798,140.44,282.93,151.26,409.06,240.41,55.84,47.0767
2021-07-20,146.15,246.89,178.6595,168.87,217.15,207.96,240.11,53.58,96.53,176.75,364.76,325.35,216.6604,139.97,168.45,149.71,55.83,234.27,167.35,76.17,279.32,159.74,18.612,139.69,281.24,151.09,412.97,242.7,55.58,47.29
2021-07-21,145.4,244.85,179.26,172.51,222.54,210.73,242.11,53.88,99.82,176.89,373.5,326.36,218.7264,141.3,169.49,152.86,56.55,235.93,167.3083,76.39,281.4,161.08,19.41,139.2,281.83,151.84,414.64,243.66,55.95,47.0567
2021-07-22,146.8,244.74,181.9015,170.9,220.87,209.16,248.28,54.54,98.82,175.13,372.71,326.66,219.5661,140.71,169.98,150.93,56.47,238.67,165.8917,76.53,286.14,163.68,19.594,137.8,281.55,147.76,415.77,244.14,55.95,47.09
2021-07-23,148.56,247.72,182.832,173.18,221.52,209.53,248.25,55.23,98.86,176.14,374.05,332.84,216.3396,141.34,171.79,150.64,57.01,242.96,167.075,77.54,289.67,166.36,19.558,139.79,285.97,147.87,417.7,249.02,55.88,47.4767
2021-07-26,148.99,245.08,184.991,172.61,225.85,211.03,247.6,55.47,100.95,178.74,375.9,331.18,216.2736,142.77,171.87,151.65,57.06,243.98,168.0583,77.24,289.05,165.09,19.294,140.28,285.48,148.82,413.54,250.25,55.78,47.5433
2021-07-27,146.77,244.68,181.3195,172.94,222.27,209.9,243.51,55.28,100.61,179.5,374.84,327.26,217.3208,142.75,172.66,151.45,57.26,246.35,167.0583,77.85,286.54,164.57,19.208,140.85,287.72,149.38,415.1,250.93,56.2,47.5467
2021-07-28,144.98,244.25,181.516,170.02,231.57,211.44,243.96,54.77,101.18,179.1,374.23,325.52,217.4434,141.77,172.18,151.7,56.74,241.78,165.2333,78.33,286.22,165.46,19.503,138.76,287.54,146.82,409.17,246.94,55.72,47.3533
2021-07-29,145.64,242.46,179.996,171.95,231.63,212.56,244.04,55.07,102.57,178.35,377.55,327.43,219.6981,141.93,172.18,153.0,57.05,244.02,165.1417,76.93,286.5,166.99,19.662,139.48,289.39,148.88,412.08,247.92,55.98,47.4133
2021-07-30,145.86,241.54,166.3795,170.53,226.48,206.75,241.93,55.37,101.81,176.02,374.88,328.19,220.5566,140.96,172.2,151.78,57.03,242.71,164.95,76.87,284.91,167.51,19.499,142.23,291.03,148.92,412.22,246.39,55.78,47.5167
2021-08-02,145.52,239.79,166.574,169.27,225.34,205.16,240.86,55.45,101.63,175.55,378.19,327.22,219.2642,141.42,172.27,151.17,56.88,240.1,164.6,76.18,284.82,168.75,19.75,141.88,291.57,148.95,415.57,239.78,55.76,47.4067
2021-08-03,147.36,244.08,168.312,169.04,229.09,208.5,241.13,56.25,102.6,172.99,380.36,331.94,219.4811,144.07,174.39,152.89,56.92,236.95,167.525,76.41,287.12,171.23,19.815,143.95,295.98,150.39,421.9,237.09,55.73,47.94
2021-08-04,146.95,228.31,167.736,168.06,226.63,204.52,244.17,55.69,100.3,172.58,377.86,330.31,216.5943,142.76,173.36,151.24,56.1,234.83,164.6083,75.48,286.51,171.91,20.274,142.43,296.23,149.52,421.54,236.67,55.37,47.6133
2021-08-05,147.06,233.99,168.7995,169.63,229.94,207.19,250.56,55.76,101.23,176.71,384.3,333.11,216.8679,142.77,173.69,153.15,56.5,236.42,164.8333,75.59,289.52,173.85,20.637,142.5,295.66,150.58,411.19,240.21,55.3,48.4967
2021-08-06,146.14,230.15,167.247,171.36,231.33,208.35,250.59,55.59,101.95,177.13,397.89,329.84,216.6792,144.09,173.11,157.5,56.64,236.26,165.1083,75.44,289.46,172.8,20.366,141.41,296.95,152.82,415.12,241.4,55.22,48.41
2021-08-09,146.09,227.89,167.0935,170.78,232.27,208.89,249.32,55.47,100.25,176.72,399.88,328.76,215.3113,141.25,173.71,157.33,56.65,234.68,164.525,75.32,288.33,171.77,20.295,142.18,297.41,153.37,410.87,240.0,55.12,48.5267
